"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","WASTEMUN","TOT","THND_TONNE","A","2012",17881,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2013",17786,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2014",18219,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2015",18705,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2016",19627,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2017",19523.668,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2018",20452.921,
"KOR","WASTEMUN","TOT","THND_TONNE","A","2019",21155.91,
"KOR","WASTEMUN","TOT","KG_CAP","A","1985",514.505,
"KOR","WASTEMUN","TOT","KG_CAP","A","1987",586.911,
"KOR","WASTEMUN","TOT","KG_CAP","A","1988",632.205,
"KOR","WASTEMUN","TOT","KG_CAP","A","1989",670.202,
"KOR","WASTEMUN","TOT","KG_CAP","A","1990",714.055,
"KOR","WASTEMUN","TOT","KG_CAP","A","1991",776.282,
"KOR","WASTEMUN","TOT","KG_CAP","A","1992",625.111,
"KOR","WASTEMUN","TOT","KG_CAP","A","1993",518.17,
"KOR","WASTEMUN","TOT","KG_CAP","A","1994",473.295,
"KOR","WASTEMUN","TOT","KG_CAP","A","1995",385.008,
"KOR","WASTEMUN","TOT","KG_CAP","A","1996",398.299,
"KOR","WASTEMUN","TOT","KG_CAP","A","1997",378.424,
"KOR","WASTEMUN","TOT","KG_CAP","A","1998",349.047,
"KOR","WASTEMUN","TOT","KG_CAP","A","1999",354.108,
"KOR","WASTEMUN","TOT","KG_CAP","A","2000",357.75,
"KOR","WASTEMUN","TOT","KG_CAP","A","2001",371.065,
"KOR","WASTEMUN","TOT","KG_CAP","A","2002",379.466,
"KOR","WASTEMUN","TOT","KG_CAP","A","2003",383.725,
"KOR","WASTEMUN","TOT","KG_CAP","A","2004",376.381,
"KOR","WASTEMUN","TOT","KG_CAP","A","2005",362.723,
"KOR","WASTEMUN","TOT","KG_CAP","A","2006",364.727,
"KOR","WASTEMUN","TOT","KG_CAP","A","2007",374.754,
"KOR","WASTEMUN","TOT","KG_CAP","A","2008",386.439,
"KOR","WASTEMUN","TOT","KG_CAP","A","2009",376.534,
"KOR","WASTEMUN","TOT","KG_CAP","A","2010",362.151,
"KOR","WASTEMUN","TOT","KG_CAP","A","2011",358.754,
"KOR","WASTEMUN","TOT","KG_CAP","A","2012",357.187,
"KOR","WASTEMUN","TOT","KG_CAP","A","2013",353.277,
"KOR","WASTEMUN","TOT","KG_CAP","A","2014",360.003,
"KOR","WASTEMUN","TOT","KG_CAP","A","2015",368.041,
"KOR","WASTEMUN","TOT","KG_CAP","A","2016",384.968,
"KOR","WASTEMUN","TOT","KG_CAP","A","2017",382.095,
"KOR","WASTEMUN","TOT","KG_CAP","A","2018",399.692,
"KOR","WASTEMUN","TOT","KG_CAP","A","2019",412.997,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1975",119,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1980",128,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1985",131,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1989",170,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1990",223.6,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1991",216.8,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1992",195.52,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1993",200.98,"B"
"LUX","WASTEMUN","TOT","THND_TONNE","A","1994",196.1,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1995",240.04,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1996",242.3,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1997",253.19,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1998",265.59,
"LUX","WASTEMUN","TOT","THND_TONNE","A","1999",277.89,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2000",285.26,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2001",285.21,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2002",291.29,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2003",306.43,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2004",310.89,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2005",312.76,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2006",322.65,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2007",333.37,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2008",340.69,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2009",338.14,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2010",344.26,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2011",345.33,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2012",346.09,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2013",334.72,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2014",348.15,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2015",345.95,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2016",474.091,"B"
"LUX","WASTEMUN","TOT","THND_TONNE","A","2017",475.829,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2018",488.312,
"LUX","WASTEMUN","TOT","THND_TONNE","A","2019",490.704,"E"
"LUX","WASTEMUN","TOT","THND_TONNE","A","2020",497.764,
"LUX","WASTEMUN","TOT","KG_CAP","A","1975",336.177,
"LUX","WASTEMUN","TOT","KG_CAP","A","1980",351.6,
"LUX","WASTEMUN","TOT","KG_CAP","A","1985",357.065,
"LUX","WASTEMUN","TOT","KG_CAP","A","1989",450.081,
"LUX","WASTEMUN","TOT","KG_CAP","A","1990",585.678,
"LUX","WASTEMUN","TOT","KG_CAP","A","1991",561.135,
"LUX","WASTEMUN","TOT","KG_CAP","A","1992",499.54,
"LUX","WASTEMUN","TOT","KG_CAP","A","1993",506.489,
"LUX","WASTEMUN","TOT","KG_CAP","A","1994",487.29,
"LUX","WASTEMUN","TOT","KG_CAP","A","1995",588.132,
"LUX","WASTEMUN","TOT","KG_CAP","A","1996",585.266,
"LUX","WASTEMUN","TOT","KG_CAP","A","1997",602.862,
"LUX","WASTEMUN","TOT","KG_CAP","A","1998",623.7,
"LUX","WASTEMUN","TOT","KG_CAP","A","1999",644.368,
"LUX","WASTEMUN","TOT","KG_CAP","A","2000",654.101,
"LUX","WASTEMUN","TOT","KG_CAP","A","2001",647.91,
"LUX","WASTEMUN","TOT","KG_CAP","A","2002",656.458,
"LUX","WASTEMUN","TOT","KG_CAP","A","2003",685.035,
"LUX","WASTEMUN","TOT","KG_CAP","A","2004",688.084,
"LUX","WASTEMUN","TOT","KG_CAP","A","2005",683.106,
"LUX","WASTEMUN","TOT","KG_CAP","A","2006",692.962,
"LUX","WASTEMUN","TOT","KG_CAP","A","2007",701.95,
"LUX","WASTEMUN","TOT","KG_CAP","A","2008",701.875,
"LUX","WASTEMUN","TOT","KG_CAP","A","2009",680.992,
"LUX","WASTEMUN","TOT","KG_CAP","A","2010",677.824,
"LUX","WASTEMUN","TOT","KG_CAP","A","2011",664.979,
"LUX","WASTEMUN","TOT","KG_CAP","A","2012",651.954,
"LUX","WASTEMUN","TOT","KG_CAP","A","2013",616.939,
"LUX","WASTEMUN","TOT","KG_CAP","A","2014",627.852,
"LUX","WASTEMUN","TOT","KG_CAP","A","2015",610.421,
"LUX","WASTEMUN","TOT","KG_CAP","A","2016",818.427,
"LUX","WASTEMUN","TOT","KG_CAP","A","2017",803.889,
"LUX","WASTEMUN","TOT","KG_CAP","A","2018",808.139,
"LUX","WASTEMUN","TOT","KG_CAP","A","2019",796.94,
"LUX","WASTEMUN","TOT","KG_CAP","A","2020",795.169,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1991",21062.33,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1992",21967.53,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1993",28089.5,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1994",29472.4,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1995",30509.6,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1996",31959.4,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1997",29272.4,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1998",30550.5,
"MEX","WASTEMUN","TOT","THND_TONNE","A","1999",30952,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2000",30733,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2001",31488.6,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2002",32173.6,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2003",32915.7,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2004",34604,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2005",35404.9,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2006",36135,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2007",36865,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2008",37595,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2009",38325,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2010",40058.75,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2011",41062.5,
"MEX","WASTEMUN","TOT","THND_TONNE","A","2012",42102.75,
"MEX","WASTEMUN","TOT","KG_CAP","A","1991",246.307,
"MEX","WASTEMUN","TOT","KG_CAP","A","1992",252.282,
"MEX","WASTEMUN","TOT","KG_CAP","A","1993",316.946,
"MEX","WASTEMUN","TOT","KG_CAP","A","1994",326.903,
"MEX","WASTEMUN","TOT","KG_CAP","A","1995",332.844,
"MEX","WASTEMUN","TOT","KG_CAP","A","1996",343.107,
"MEX","WASTEMUN","TOT","KG_CAP","A","1997",309.397,
"MEX","WASTEMUN","TOT","KG_CAP","A","1998",318.048,
"MEX","WASTEMUN","TOT","KG_CAP","A","1999",317.506,
"MEX","WASTEMUN","TOT","KG_CAP","A","2000",310.749,
"MEX","WASTEMUN","TOT","KG_CAP","A","2001",313.95,
"MEX","WASTEMUN","TOT","KG_CAP","A","2002",316.405,
"MEX","WASTEMUN","TOT","KG_CAP","A","2003",319.319,
"MEX","WASTEMUN","TOT","KG_CAP","A","2004",331.091,
"MEX","WASTEMUN","TOT","KG_CAP","A","2005",333.992,
"MEX","WASTEMUN","TOT","KG_CAP","A","2006",335.952,
"MEX","WASTEMUN","TOT","KG_CAP","A","2007",337.683,
"MEX","WASTEMUN","TOT","KG_CAP","A","2008",339.258,
"MEX","WASTEMUN","TOT","KG_CAP","A","2009",340.776,
"MEX","WASTEMUN","TOT","KG_CAP","A","2010",351.106,
"MEX","WASTEMUN","TOT","KG_CAP","A","2011",354.919,
"MEX","WASTEMUN","TOT","KG_CAP","A","2012",359.011,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1981",7050,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1985",6933,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1988",6900,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1989",7322,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1990",7430,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1991",7470,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1993",8377,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1994",8501,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1995",8337,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1996",8565,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1997",8986,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1998",9069,
"NLD","WASTEMUN","TOT","THND_TONNE","A","1999",9205,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2000",9529,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2001",9550,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2002",9684,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2003",9504,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2004",9746,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2005",9769,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2006",9761,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2007",9922,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2008",9868,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2009",9738,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2010",9484,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2011",9479,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2012",9203,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2013",8840,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2014",8894,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2015",8866,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2016",8861,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2017",8792,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2018",8806,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2019",8806,
"NLD","WASTEMUN","TOT","THND_TONNE","A","2020",9321,
"NLD","WASTEMUN","TOT","KG_CAP","A","1981",495.65,
"NLD","WASTEMUN","TOT","KG_CAP","A","1985",477.678,
"NLD","WASTEMUN","TOT","KG_CAP","A","1988",467.036,
"NLD","WASTEMUN","TOT","KG_CAP","A","1989",492.445,
"NLD","WASTEMUN","TOT","KG_CAP","A","1990",496.477,
"NLD","WASTEMUN","TOT","KG_CAP","A","1991",495.867,
"NLD","WASTEMUN","TOT","KG_CAP","A","1993",548.664,
"NLD","WASTEMUN","TOT","KG_CAP","A","1994",553.122,
"NLD","WASTEMUN","TOT","KG_CAP","A","1995",538.989,
"NLD","WASTEMUN","TOT","KG_CAP","A","1996",550.335,
"NLD","WASTEMUN","TOT","KG_CAP","A","1997",573.984,
"NLD","WASTEMUN","TOT","KG_CAP","A","1998",575.969,
"NLD","WASTEMUN","TOT","KG_CAP","A","1999",581.288,
"NLD","WASTEMUN","TOT","KG_CAP","A","2000",598.323,
"NLD","WASTEMUN","TOT","KG_CAP","A","2001",596.2,
"NLD","WASTEMUN","TOT","KG_CAP","A","2002",601.104,
"NLD","WASTEMUN","TOT","KG_CAP","A","2003",586.632,
"NLD","WASTEMUN","TOT","KG_CAP","A","2004",598.385,
"NLD","WASTEMUN","TOT","KG_CAP","A","2005",596.866,
"NLD","WASTEMUN","TOT","KG_CAP","A","2006",593.732,
"NLD","WASTEMUN","TOT","KG_CAP","A","2007",601.091,
"NLD","WASTEMUN","TOT","KG_CAP","A","2008",595.602,
"NLD","WASTEMUN","TOT","KG_CAP","A","2009",585.696,
"NLD","WASTEMUN","TOT","KG_CAP","A","2010",568.485,
"NLD","WASTEMUN","TOT","KG_CAP","A","2011",566.31,
"NLD","WASTEMUN","TOT","KG_CAP","A","2012",548.063,
"NLD","WASTEMUN","TOT","KG_CAP","A","2013",524.831,
"NLD","WASTEMUN","TOT","KG_CAP","A","2014",526.505,
"NLD","WASTEMUN","TOT","KG_CAP","A","2015",523.423,
"NLD","WASTEMUN","TOT","KG_CAP","A","2016",521.81,
"NLD","WASTEMUN","TOT","KG_CAP","A","2017",516.528,
"NLD","WASTEMUN","TOT","KG_CAP","A","2018",516.192,
"NLD","WASTEMUN","TOT","KG_CAP","A","2019",515.058,
"NLD","WASTEMUN","TOT","KG_CAP","A","2020",543.978,
"NZL","WASTEMUN","TOT","THND_TONNE","A","1980",2030,
"NZL","WASTEMUN","TOT","THND_TONNE","A","1990",3330,
"NZL","WASTEMUN","TOT","THND_TONNE","A","1995",3180,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2002",3022,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2003",3075,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2004",3186,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2006",3156,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2010",2532,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2011",2512,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2012",2514,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2013",2684,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2014",2931,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2015",3221,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2016",3405,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2017",3481,
"NZL","WASTEMUN","TOT","THND_TONNE","A","2018",3705,
"NZL","WASTEMUN","TOT","KG_CAP","A","1980",645.139,
"NZL","WASTEMUN","TOT","KG_CAP","A","1990",979.936,
"NZL","WASTEMUN","TOT","KG_CAP","A","1995",865.32,
"NZL","WASTEMUN","TOT","KG_CAP","A","2002",762.515,
"NZL","WASTEMUN","TOT","KG_CAP","A","2003",764.532,
"NZL","WASTEMUN","TOT","KG_CAP","A","2004",780.802,
"NZL","WASTEMUN","TOT","KG_CAP","A","2006",753.963,
"NZL","WASTEMUN","TOT","KG_CAP","A","2010",579.397,
"NZL","WASTEMUN","TOT","KG_CAP","A","2011",568.497,
"NZL","WASTEMUN","TOT","KG_CAP","A","2012",562.61,
"NZL","WASTEMUN","TOT","KG_CAP","A","2013",594,
"NZL","WASTEMUN","TOT","KG_CAP","A","2014",641.705,
"NZL","WASTEMUN","TOT","KG_CAP","A","2015",698.013,
"NZL","WASTEMUN","TOT","KG_CAP","A","2016",730.801,
"NZL","WASTEMUN","TOT","KG_CAP","A","2017",740.319,
"NZL","WASTEMUN","TOT","KG_CAP","A","2018",781.13,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1975",1700,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1980",1700,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1985",1968,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1990",2000,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1992",2222.8,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1993",2217,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1994",2366,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1995",2722.2,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1996",2761.2,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1997",2720.7,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1998",2858.2,
"NOR","WASTEMUN","TOT","THND_TONNE","A","1999",2650,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2000",2755,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2001",1629,"B"
"NOR","WASTEMUN","TOT","THND_TONNE","A","2002",1780,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2003",1836,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2004",1903,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2005",1968,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2006",2140,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2007",2312,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2008",2324,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2009",2269,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2010",2295,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2011",2403,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2012",2392,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2013",2517.96,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2014",2175.44,"B"
"NOR","WASTEMUN","TOT","THND_TONNE","A","2015",2187.22,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2016",3946.17,"B"
"NOR","WASTEMUN","TOT","THND_TONNE","A","2017",3949.21,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2018",3926.9,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2019",4150.795,
"NOR","WASTEMUN","TOT","THND_TONNE","A","2020",3904.995,"B"
"NOR","WASTEMUN","TOT","KG_CAP","A","1975",558.091,
"NOR","WASTEMUN","TOT","KG_CAP","A","1980",547.432,
"NOR","WASTEMUN","TOT","KG_CAP","A","1985",592.327,
"NOR","WASTEMUN","TOT","KG_CAP","A","1990",553.986,
"NOR","WASTEMUN","TOT","KG_CAP","A","1992",533.825,
"NOR","WASTEMUN","TOT","KG_CAP","A","1993",529.459,
"NOR","WASTEMUN","TOT","KG_CAP","A","1994",561.812,
"NOR","WASTEMUN","TOT","KG_CAP","A","1995",636.079,
"NOR","WASTEMUN","TOT","KG_CAP","A","1996",641.34,
"NOR","WASTEMUN","TOT","KG_CAP","A","1997",628.067,
"NOR","WASTEMUN","TOT","KG_CAP","A","1998",649.147,
"NOR","WASTEMUN","TOT","KG_CAP","A","1999",598.293,
"NOR","WASTEMUN","TOT","KG_CAP","A","2000",618.491,
"NOR","WASTEMUN","TOT","KG_CAP","A","2001",363.786,
"NOR","WASTEMUN","TOT","KG_CAP","A","2002",395.506,
"NOR","WASTEMUN","TOT","KG_CAP","A","2003",405.8,
"NOR","WASTEMUN","TOT","KG_CAP","A","2004",418.037,
"NOR","WASTEMUN","TOT","KG_CAP","A","2005",429.128,
"NOR","WASTEMUN","TOT","KG_CAP","A","2006",462.577,
"NOR","WASTEMUN","TOT","KG_CAP","A","2007",494.841,
"NOR","WASTEMUN","TOT","KG_CAP","A","2008",492.029,
"NOR","WASTEMUN","TOT","KG_CAP","A","2009",474.827,
"NOR","WASTEMUN","TOT","KG_CAP","A","2010",469.721,
"NOR","WASTEMUN","TOT","KG_CAP","A","2011",485.618,
"NOR","WASTEMUN","TOT","KG_CAP","A","2012",477.091,
"NOR","WASTEMUN","TOT","KG_CAP","A","2013",495.714,
"NOR","WASTEMUN","TOT","KG_CAP","A","2014",423.051,
"NOR","WASTEMUN","TOT","KG_CAP","A","2015",420.633,
"NOR","WASTEMUN","TOT","KG_CAP","A","2016",751.515,
"NOR","WASTEMUN","TOT","KG_CAP","A","2017",745.652,
"NOR","WASTEMUN","TOT","KG_CAP","A","2018",735.656,
"NOR","WASTEMUN","TOT","KG_CAP","A","2019",771.686,
"NOR","WASTEMUN","TOT","KG_CAP","A","2020",720.315,
"POL","WASTEMUN","TOT","THND_TONNE","A","1975",6528,
"POL","WASTEMUN","TOT","THND_TONNE","A","1980",10055,
"POL","WASTEMUN","TOT","THND_TONNE","A","1985",11087,
"POL","WASTEMUN","TOT","THND_TONNE","A","1990",11098,
"POL","WASTEMUN","TOT","THND_TONNE","A","1991",10638,
"POL","WASTEMUN","TOT","THND_TONNE","A","1992",10621,
"POL","WASTEMUN","TOT","THND_TONNE","A","1993",10645,
"POL","WASTEMUN","TOT","THND_TONNE","A","1994",11015,
"POL","WASTEMUN","TOT","THND_TONNE","A","1995",10985,
"POL","WASTEMUN","TOT","THND_TONNE","A","1996",11621,
"POL","WASTEMUN","TOT","THND_TONNE","A","1997",12183,
"POL","WASTEMUN","TOT","THND_TONNE","A","1998",11827,
"POL","WASTEMUN","TOT","THND_TONNE","A","1999",12317,
"POL","WASTEMUN","TOT","THND_TONNE","A","2000",12226,
"POL","WASTEMUN","TOT","THND_TONNE","A","2001",11109,
"POL","WASTEMUN","TOT","THND_TONNE","A","2002",10509,
"POL","WASTEMUN","TOT","THND_TONNE","A","2003",9925,
"POL","WASTEMUN","TOT","THND_TONNE","A","2004",9759,
"POL","WASTEMUN","TOT","THND_TONNE","A","2005",12169,
"POL","WASTEMUN","TOT","THND_TONNE","A","2006",12235,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2007",12264,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2008",12194,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2009",12053,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2010",12032,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2011",12129,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2012",12084,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2013",11295,
"POL","WASTEMUN","TOT","THND_TONNE","A","2014",10330,
"POL","WASTEMUN","TOT","THND_TONNE","A","2015",10863,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2016",11654.345,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2017",11968.717,"E"
"POL","WASTEMUN","TOT","THND_TONNE","A","2018",12485.425,
"POL","WASTEMUN","TOT","THND_TONNE","A","2019",12752.778,
"POL","WASTEMUN","TOT","THND_TONNE","A","2020",13116.898,
"POL","WASTEMUN","TOT","KG_CAP","A","1975",192.165,
"POL","WASTEMUN","TOT","KG_CAP","A","1980",282.923,
"POL","WASTEMUN","TOT","KG_CAP","A","1985",298.568,
"POL","WASTEMUN","TOT","KG_CAP","A","1990",292.359,
"POL","WASTEMUN","TOT","KG_CAP","A","1991",279.338,
"POL","WASTEMUN","TOT","KG_CAP","A","1992",278.054,
"POL","WASTEMUN","TOT","KG_CAP","A","1993",277.928,
"POL","WASTEMUN","TOT","KG_CAP","A","1994",286.928,
"POL","WASTEMUN","TOT","KG_CAP","A","1995",285.632,
"POL","WASTEMUN","TOT","KG_CAP","A","1996",301.768,
"POL","WASTEMUN","TOT","KG_CAP","A","1997",316.073,
"POL","WASTEMUN","TOT","KG_CAP","A","1998",306.683,
"POL","WASTEMUN","TOT","KG_CAP","A","1999",319.359,
"POL","WASTEMUN","TOT","KG_CAP","A","2000",317.091,
"POL","WASTEMUN","TOT","KG_CAP","A","2001",288.324,
"POL","WASTEMUN","TOT","KG_CAP","A","2002",273.042,
"POL","WASTEMUN","TOT","KG_CAP","A","2003",258.182,
"POL","WASTEMUN","TOT","KG_CAP","A","2004",254.144,
"POL","WASTEMUN","TOT","KG_CAP","A","2005",317.157,
"POL","WASTEMUN","TOT","KG_CAP","A","2006",318.998,
"POL","WASTEMUN","TOT","KG_CAP","A","2007",319.764,
"POL","WASTEMUN","TOT","KG_CAP","A","2008",317.91,
"POL","WASTEMUN","TOT","KG_CAP","A","2009",314.274,
"POL","WASTEMUN","TOT","KG_CAP","A","2010",313.907,
"POL","WASTEMUN","TOT","KG_CAP","A","2011",316.793,
"POL","WASTEMUN","TOT","KG_CAP","A","2012",316.111,
"POL","WASTEMUN","TOT","KG_CAP","A","2013",296.006,
"POL","WASTEMUN","TOT","KG_CAP","A","2014",271.192,
"POL","WASTEMUN","TOT","KG_CAP","A","2015",285.612,
"POL","WASTEMUN","TOT","KG_CAP","A","2016",306.78,
"POL","WASTEMUN","TOT","KG_CAP","A","2017",315.355,
"POL","WASTEMUN","TOT","KG_CAP","A","2018",329.243,
"POL","WASTEMUN","TOT","KG_CAP","A","2019",336.594,
"POL","WASTEMUN","TOT","KG_CAP","A","2020",346.581,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1980",1980,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1990",3000,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1992",3270,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1993",3563,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1994",3800,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1995",3528.95,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1996",3740.45,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1997",4013.21,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1998",4197.81,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1999",4426.9,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2000",4704.56,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2001",4709.17,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2002",4595.15,"B"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2003",4692.78,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2004",4665.19,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2005",4745.18,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2006",4898.08,
